  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\II_
 NT_WN\II_HT_WN.dck                                                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:15
 TIME                                   ,Strom_system                            ,Strom_WP_Winter                         ,Strom_el_nacherhitzung_SpS              ,sum_PV_Bestand                          ,COP_WN                                  ,Q_WP_Winter                             ,Q_WP_Sommer                             ,COP_WP_Winter                           ,COP_WP_Sommer                           ,Anteil_TWW_WP_W                         ,Q_TWW_SpS_EL                            ,Strom_WP_Sommer                         ,
  +9.0000000000000000E+01,  +7.7189220872922888E+01,  +6.8228338372922892E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5087938999783566E+00,  +1.7117083911564816E+02,  +0.0000000000000000E+00,  +2.5087938999783566E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0250000000000000E+01,  +7.7544807651735240E+01,  +6.7926647651735237E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5143364490556381E+00,  +1.7079044605291747E+02,  +0.0000000000000000E+00,  +2.5143364490556381E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0500000000000000E+01,  +7.8030561733482131E+01,  +6.7842820316815462E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5199142465076299E+00,  +1.7095808943960057E+02,  +0.0000000000000000E+00,  +2.5199142465076299E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0750000000000000E+01,  +7.8254522466991531E+01,  +6.7673817050324871E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5258798788040226E+00,  +1.7093593280928019E+02,  +0.0000000000000000E+00,  +2.5258798788040226E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1000000000000000E+01,  +5.5446436169355614E+01,  +4.4666434919355616E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5325954742081791E+00,  +1.1312201092577421E+02,  +0.0000000000000000E+00,  +2.5325954742081791E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1250000000000000E+01,  +3.4504256690060274E+01,  +2.3716619190060275E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5397198309847009E+00,  +6.0233568080908398E+01,  +0.0000000000000000E+00,  +2.5397198309847009E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1500000000000000E+01,  +3.2376667345598150E+01,  +2.1761557345598153E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5469018817935312E+00,  +5.5424551354261780E+01,  +0.0000000000000000E+00,  +2.5469018817935312E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1750000000000000E+01,  +3.1328601964586397E+01,  +2.0987839464586397E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5530519361324910E+00,  +5.3583044180300206E+01,  +0.0000000000000000E+00,  +2.5530519361324910E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2000000000000000E+01,  +3.1415470388954233E+01,  +2.1371670388954232E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5570541010585770E+00,  +5.4648517414547570E+01,  +0.0000000000000000E+00,  +2.5570541010585770E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2250000000000000E+01,  +3.0852702447496938E+01,  +2.1067114947496940E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5599763608486965E+00,  +5.3931316256874396E+01,  +0.0000000000000000E+00,  +2.5599763608486965E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2500000000000000E+01,  +2.9720674188711609E+01,  +2.0135899188711608E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5629081966842349E+00,  +5.1606461078356418E+01,  +0.0000000000000000E+00,  +2.5629081966842349E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2750000000000000E+01,  +2.9529495354314982E+01,  +2.0119720354314982E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5654813615556229E+00,  +5.1616767568706379E+01,  +0.0000000000000000E+00,  +2.5654813615556229E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3000000000000000E+01,  +2.9863962473322491E+01,  +2.0643749973322493E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5673238674522141E+00,  +5.2999192020226843E+01,  +0.0000000000000000E+00,  +2.5673238674522141E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3250000000000000E+01,  +3.0183122433768421E+01,  +2.1207209933768421E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5688006502881398E+00,  +5.4477094668661422E+01,  +0.0000000000000000E+00,  +2.5688006502881398E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3500000000000000E+01,  +2.9922190148127076E+01,  +2.1271177648127075E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5702798654929158E+00,  +5.4672879624303974E+01,  +0.0000000000000000E+00,  +2.5702798654929158E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3750000000000000E+01,  +2.9496848734931518E+01,  +2.1262523734931520E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5702798654929158E+00,  +5.4650636645459713E+01,  +0.0000000000000000E+00,  +2.5702798654929158E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4000000000000000E+01,  +2.8222995111938392E+01,  +2.0500807195271726E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5673242654432911E+00,  +5.2632219773595523E+01,  +0.0000000000000000E+00,  +2.5673242654432911E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4250000000000000E+01,  +2.6713755196973729E+01,  +1.9618979780307065E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5629084432539004E+00,  +5.0281648926976530E+01,  +0.0000000000000000E+00,  +2.5629084432539004E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4500000000000000E+01,  +2.6061556446679162E+01,  +1.9682043946679162E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5585142815278341E+00,  +5.0356790527237095E+01,  +0.0000000000000000E+00,  +2.5585142815278341E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4750000000000000E+01,  +2.5419499152425075E+01,  +1.9769824152425073E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5555964006133562E+00,  +5.0523691444696510E+01,  +0.0000000000000000E+00,  +2.5555964006133562E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.5000000000000000E+01,  +2.5219596794807657E+01,  +2.0259996794807659E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5555964006133562E+00,  +5.1776374885248586E+01,  +0.0000000000000000E+00,  +2.5555964006133562E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.5250000000000000E+01,  +2.5218710046462043E+01,  +2.0852622546462044E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5570539548324445E+00,  +5.3321280951058966E+01,  +0.0000000000000000E+00,  +2.5570539548324445E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.5500000000000000E+01,  +2.4827265046578738E+01,  +2.0940627546578739E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5585138904544542E+00,  +5.3576886452754884E+01,  +0.0000000000000000E+00,  +2.5585138904544542E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.5750000000000000E+01,  +2.4422655135736818E+01,  +2.0922392635736820E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5599762137682456E+00,  +5.3560827482606172E+01,  +0.0000000000000000E+00,  +2.5599762137682456E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.6000000000000000E+01,  +2.4865051672389683E+01,  +2.1457651672389684E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5614409310858455E+00,  +5.4962507278641581E+01,  +0.0000000000000000E+00,  +2.5614409310858455E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.6250000000000000E+01,  +2.5277641206759533E+01,  +2.1972216206759533E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5629080487425697E+00,  +5.6312769765015943E+01,  +0.0000000000000000E+00,  +2.5629080487425697E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.6500000000000000E+01,  +2.4960679844676033E+01,  +2.2009079844676034E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5643775730971270E+00,  +5.6439590758191223E+01,  +0.0000000000000000E+00,  +2.5643775730971270E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.6750000000000000E+01,  +2.4599008256684442E+01,  +2.1968283256684444E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5654812624216934E+00,  +5.6359219062596154E+01,  +0.0000000000000000E+00,  +2.5654812624216934E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7000000000000000E+01,  +2.4769546724424856E+01,  +2.2401621724424857E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5658494609284732E+00,  +5.7479189025539092E+01,  +0.0000000000000000E+00,  +2.5658494609284732E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7250000000000000E+01,  +2.5003390703565628E+01,  +2.2826040703565628E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5658494609284732E+00,  +5.8568184234375252E+01,  +0.0000000000000000E+00,  +2.5658494609284732E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7500000000000000E+01,  +2.4936794459860220E+01,  +2.2883569459860219E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5658494609284732E+00,  +5.8715794362701615E+01,  +0.0000000000000000E+00,  +2.5658494609284732E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7750000000000000E+01,  +2.4828719354129266E+01,  +2.2848494354129265E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5676930968530582E+00,  +5.8667921226583786E+01,  +0.0000000000000000E+00,  +2.5676930968530582E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.8000000000000000E+01,  +2.4971543859928900E+01,  +2.3035043859928901E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5732468270354207E+00,  +5.9274853523183793E+01,  +0.0000000000000000E+00,  +2.5732468270354207E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.8250000000000000E+01,  +2.5137647963221042E+01,  +2.3235372963221042E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5807042514660434E+00,  +5.9963625790583706E+01,  +0.0000000000000000E+00,  +2.5807042514660434E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.8500000000000000E+01,  +2.5047392649716439E+01,  +2.3177292649716438E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5882237992210815E+00,  +5.9988020437507927E+01,  +0.0000000000000000E+00,  +2.5882237992210815E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.8750000000000000E+01,  +2.4983460691107986E+01,  +2.3146060691107987E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5939037503362887E+00,  +6.0038653632176356E+01,  +0.0000000000000000E+00,  +2.5939037503362887E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9000000000000000E+01,  +2.5228539741072389E+01,  +2.3418514741072389E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5958049950166320E+00,  +6.0789897540746338E+01,  +0.0000000000000000E+00,  +2.5958049950166320E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9250000000000000E+01,  +2.5499600412167322E+01,  +2.3706625412167323E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5958049950166320E+00,  +6.1537776659892160E+01,  +0.0000000000000000E+00,  +2.5958049950166320E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9500000000000000E+01,  +2.5500713996176696E+01,  +2.3717463996176697E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5958049950166320E+00,  +6.1565911510402600E+01,  +0.0000000000000000E+00,  +2.5958049950166320E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9750000000000000E+01,  +2.5454539403848699E+01,  +2.3674839403848701E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5961858008691565E+00,  +6.1464281898129599E+01,  +0.0000000000000000E+00,  +2.5961858008691565E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0000000000000000E+02,  +2.5665930808043822E+01,  +2.3885630808043821E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5973291769037963E+00,  +6.2038845806484417E+01,  +0.0000000000000000E+00,  +2.5973291769037963E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0025000000000000E+02,  +4.5439155785307015E+01,  +4.3658255785307013E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5988558658306604E+00,  +1.1346151413958049E+02,  +0.0000000000000000E+00,  +2.5988558658306604E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0050000000000000E+02,  +6.6557401972489757E+01,  +6.4776751972489762E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6003851213827702E+00,  +1.6844450204076441E+02,  +0.0000000000000000E+00,  +2.6003851213827702E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0075000000000000E+02,  +6.6719732823052226E+01,  +6.4940482823052221E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6034517877302692E+00,  +1.6906941610174215E+02,  +0.0000000000000000E+00,  +2.6034517877302692E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0100000000000000E+02,  +6.5382795930411888E+01,  +6.3608645930411889E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6096162444847777E+00,  +1.6599415570968341E+02,  +0.0000000000000000E+00,  +2.6096162444847777E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0125000000000000E+02,  +6.5286310263109058E+01,  +6.3523210263109064E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6173796632590509E+00,  +1.6626435868759029E+02,  +0.0000000000000000E+00,  +2.6173796632590509E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0150000000000000E+02,  +6.6519633146115240E+01,  +6.4764108146115234E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6252093884468648E+00,  +1.7001934473956979E+02,  +0.0000000000000000E+00,  +2.6252093884468648E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0175000000000000E+02,  +6.6560911653981947E+01,  +6.4769462903981946E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6311246917457569E+00,  +1.7041653311777773E+02,  +0.0000000000000000E+00,  +2.6311246917457569E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0200000000000000E+02,  +6.4934138639023004E+01,  +6.3000673389023007E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6331049254956476E+00,  +1.6588738341017904E+02,  +0.0000000000000000E+00,  +2.6331049254956476E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0225000000000000E+02,  +6.9600415749201090E+01,  +6.7532926999201095E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6331049254956476E+00,  +1.7782128271473439E+02,  +0.0000000000000000E+00,  +2.6331049254956476E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0250000000000000E+02,  +7.5954383392980176E+01,  +7.3723197892980181E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6331049254956476E+00,  +1.9412091549529646E+02,  +0.0000000000000000E+00,  +2.6331049254956476E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0275000000000000E+02,  +7.6013885553165210E+01,  +7.3561173553165204E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6335015676540499E+00,  +1.9372346587073221E+02,  +0.0000000000000000E+00,  +2.6335015676540499E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0300000000000000E+02,  +7.4687191930497221E+01,  +7.2070224430497220E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6346925179022684E+00,  +1.8988288107056829E+02,  +0.0000000000000000E+00,  +2.6346925179022684E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0325000000000000E+02,  +7.4161542740641224E+01,  +7.0636338573974555E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6362827878484580E+00,  +1.8621736357920520E+02,  +0.0000000000000000E+00,  +2.6362827878484580E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0350000000000000E+02,  +7.4230720663346361E+01,  +7.0461167746679692E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6378757995696955E+00,  +1.8586780920838714E+02,  +0.0000000000000000E+00,  +2.6378757995696955E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0375000000000000E+02,  +7.3792078349435570E+01,  +7.0474705849435566E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6378757995696955E+00,  +1.8590352104201892E+02,  +0.0000000000000000E+00,  +2.6378757995696955E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0400000000000000E+02,  +7.3222799310732498E+01,  +6.9568749310732500E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6346929721766830E+00,  +1.8329229489210837E+02,  +0.0000000000000000E+00,  +2.6346929721766830E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0425000000000000E+02,  +7.2598631106674645E+01,  +6.8494442106674640E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6299385327021096E+00,  +1.8013617257227750E+02,  +0.0000000000000000E+00,  +2.6299385327021096E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0450000000000000E+02,  +7.2863260752854472E+01,  +6.8358725252854470E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.6252084964887707E+00,  +1.7945590634293504E+02,  +0.0000000000000000E+00,  +2.6252084964887707E+00,  +2.7984600000000004E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
