Koordinatensystem : Lambert konform konisch
Rechtswert        : 3834500 Meter
Hochwert          : 2624500 Meter
Hoehenlage        : 72 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : mittleres Jahr
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3834500 2624500 11 27 21   5.4 1016 185  2.7 8  4.4  78    0    0 327 -331  2
3834500 2624500 11 27 22   5.2 1016 191  3.4 8  4.7  84    0    0 330 -332  2
3834500 2624500 11 27 23   5.4 1016 234  3.7 8  4.8  87    0    0 333 -333  2
3834500 2624500 11 27 24   5.7 1015 226  3.5 6  4.8  85    0    0 319 -334  2
3834500 2624500 11 28  1   6.1 1015 228  4.3 7  5.0  86    0    0 315 -334  2
3834500 2624500 11 28  2   6.2 1015 232  4.2 8  5.2  88    0    0 331 -334  2
3834500 2624500 11 28  3   6.2 1014 225  2.8 8  5.3  90    0    0 338 -334  2
3834500 2624500 11 28  4   6.4 1014 243  3.0 8  5.5  93    0    0 339 -336  2
3834500 2624500 11 28  5   6.6 1014 214  2.4 8  5.7  94    0    0 340 -337  2
3834500 2624500 11 28  6   6.6 1014 240  1.2 7  5.8  95    0    0 333 -338  2
3834500 2624500 11 28  7   6.9 1014 217  0.8 7  5.9  96    0    0 326 -338  2
3834500 2624500 11 28  8   7.2 1015 201  1.5 8  6.0  96    0    0 333 -338  2
3834500 2624500 11 28  9   7.1 1015 349  0.2 7  6.1  97    0    6 333 -338  2
3834500 2624500 11 28 10   7.4 1016 224  1.4 6  6.1  97    0   32 316 -339  2
3834500 2624500 11 28 11   8.0 1016 202  0.6 7  6.3  97    0   63 316 -340  2
3834500 2624500 11 28 12   8.8 1017 199  0.4 6  6.5  94    0   63 316 -343  2
3834500 2624500 11 28 13   9.3 1016 208  1.5 7  6.4  89    0   59 316 -347  2
3834500 2624500 11 28 14   9.4 1016 201  1.2 7  6.3  87    0   62 322 -349  2
3834500 2624500 11 28 15   9.4 1015 163  1.2 7  6.3  86    0   45 320 -349  2
3834500 2624500 11 28 16   9.0 1015 282  1.7 8  6.1  85    0   25 324 -348  2
3834500 2624500 11 28 17   8.5 1015 272  1.4 8  5.9  84    0    3 327 -346  2
3834500 2624500 11 28 18   8.1 1015 258  1.2 8  5.7  84    0    0 324 -345  2
3834500 2624500 11 28 19   7.7 1015 162  1.7 8  5.4  82    0    0 322 -344  2
3834500 2624500 11 28 20   7.8 1015 176  1.1 8  5.2  80    0    0 321 -344  2
3834500 2624500 11 28 21   8.0 1015 197  1.7 8  5.2  78    0    0 321 -343  2
3834500 2624500 11 28 22   8.4 1014 216  2.3 8  5.5  81    0    0 322 -340  2
3834500 2624500 11 28 23   8.3 1014 195  1.7 8  5.7  83    0    0 323 -339  2
3834500 2624500 11 28 24   8.2 1013 315  1.5 7  5.8  85    0    0 316 -338  2
3834500 2624500 11 29  1   8.3 1013 225  2.2 7  5.9  87    0    0 308 -338  2
3834500 2624500 11 29  2   8.4 1012 195  2.1 7  5.9  87    0    0 309 -337  2
3834500 2624500 11 29  3   8.1 1012 243  1.8 7  5.9  87    0    0 308 -338  2
3834500 2624500 11 29  4   8.2 1011 175  1.7 8  5.9  87    0    0 317 -338  2
3834500 2624500 11 29  5   8.6 1011 190  3.3 7  5.9  86    0    0 321 -338  2
3834500 2624500 11 29  6   8.8 1010 190  2.6 7  5.9  84    0    0 316 -336  2
3834500 2624500 11 29  7   8.8 1009 184  2.5 8  5.9  83    0    0 325 -335  2
3834500 2624500 11 29  8   8.5 1009 115  2.2 8  5.8  83    0    0 333 -334  2
3834500 2624500 11 29  9   8.6 1008 115  2.3 7  5.7  82    0   10 326 -335  2
3834500 2624500 11 29 10   8.8 1008 162  3.1 7  5.7  81    0   43 319 -337  2
3834500 2624500 11 29 11   8.9 1008 151  1.9 7  5.6  79    2   80 319 -340  2
3834500 2624500 11 29 12   9.1 1007  85  2.4 7  5.7  79    0   89 320 -344  2
3834500 2624500 11 29 13   9.4 1006  24  2.5 8  5.6  76    0   76 326 -348  2
3834500 2624500 11 29 14   9.6 1005  56  2.1 7  5.5  74    9  105 328 -349  2
3834500 2624500 11 29 15   9.2 1005 120  2.5 7  5.5  74    6   75 322 -348  2
3834500 2624500 11 29 16   8.7 1004  79  2.4 8  5.5  77    2   34 326 -346  2
3834500 2624500 11 29 17   7.8 1004 105  2.3 7  5.5  80    0    3 324 -344  2
3834500 2624500 11 29 18   7.7 1003 131  2.5 7  5.5  82    0    0 318 -342  2
3834500 2624500 11 29 19   7.5 1003  96  2.1 8  5.5  83    0    0 322 -340  2
3834500 2624500 11 29 20   7.4 1003 213  2.2 8  5.5  84    0    0 327 -339  2
3834500 2624500 11 29 21   7.5 1004 234  1.4 8  5.5  84    0    0 328 -338  2
3834500 2624500 11 29 22   7.3 1004 251  1.3 8  5.4  83    0    0 329 -337  2
3834500 2624500 11 29 23   7.0 1004 237  0.9 8  5.3  84    0    0 328 -333  2
3834500 2624500 11 29 24   6.9 1004 237  0.9 8  5.3  84    0    0 327 -329  2
3834500 2624500 11 30  1   6.7 1004 241  1.2 7  5.3  85    0    0 322 -327  2
3834500 2624500 11 30  2   6.8 1004 192  1.1 8  5.2  84    0    0 321 -326  2
3834500 2624500 11 30  3   6.3 1004  10  1.1 8  5.2  85    0    0 327 -325  2
3834500 2624500 11 30  4   6.2 1004 310  0.4 6  5.2  87    0    0 316 -324  2
3834500 2624500 11 30  5   6.1 1005 321  0.9 8  5.3  89    0    0 315 -324  2
3834500 2624500 11 30  6   6.1 1005 322  1.1 8  5.3  90    0    0 325 -323  2
3834500 2624500 11 30  7   6.0 1006 300  0.3 8  5.3  90    0    0 324 -320  2
3834500 2624500 11 30  8   5.9 1006 300  0.8 8  5.3  90    0    0 323 -321  2
3834500 2624500 11 30  9   5.7 1007  14  0.9 8  5.3  91    0   10 322 -323  2
3834500 2624500 11 30 10   6.1 1007 323  0.3 7  5.3  91    0   45 316 -326  2
3834500 2624500 11 30 11   6.5 1008 249  0.3 8  5.4  91    0   43 317 -330  2
3834500 2624500 11 30 12   6.8 1008 293  0.1 8  5.5  90    0   46 323 -335  2
3834500 2624500 11 30 13   7.8 1008 239  0.5 8  5.6  88    0   64 325 -340  2
3834500 2624500 11 30 14   8.2 1008 298  0.0 8  5.7  84    0   81 325 -343  2
3834500 2624500 11 30 15   8.7 1008 267  0.0 6  5.7  82    3   77 316 -343  2
3834500 2624500 11 30 16   7.6 1007  76  1.1 6  5.2  76    2   35 304 -342  2
3834500 2624500 11 30 17   6.2 1008  63  1.8 2  4.6  73    0    3 278 -338  2
3834500 2624500 11 30 18   4.6 1008  67  1.9 2  4.3  76    0    0 253 -331  2
3834500 2624500 11 30 19   4.0 1009  75  0.9 5  4.1  79    0    0 265 -326  2
3834500 2624500 11 30 20   3.9 1009  98  0.0 5  4.2  82    0    0 280 -323  2
3834500 2624500 11 30 21   2.9 1010  88  0.0 4  4.2  86    0    0 273 -321  2
3834500 2624500 11 30 22   3.6 1009 164  1.9 6  4.2  88    0    0 277 -319  2
3834500 2624500 11 30 23   3.7 1009 167  0.8 7  4.4  88    0    0 295 -318  2
3834500 2624500 11 30 24   3.7 1009  78  0.6 7  4.4  89    0    0 299 -316  2
3834500 2624500 12  1  1   3.6 1009 153  0.9 7  4.5  90    0    0 298 -314  2
3834500 2624500 12  1  2   3.7 1009 151  3.2 8  4.5  90    0    0 302 -313  2
3834500 2624500 12  1  3   3.8 1008 129  0.8 8  4.5  91    0    0 308 -312  2
3834500 2624500 12  1  4   3.8 1008 340  0.3 8  4.6  91    0    0 308 -311  2
3834500 2624500 12  1  5   3.5 1008  80  0.2 7  4.5  91    0    0 303 -311  2
3834500 2624500 12  1  6   2.9 1007 112  0.8 5  4.5  93    0    0 286 -310  2
3834500 2624500 12  1  7   2.5 1007 287  0.3 3  4.3  93    0    0 264 -308  2
3834500 2624500 12  1  8   2.0 1007 103  1.2 5  4.2  93    0    0 264 -306  2
3834500 2624500 12  1  9   1.1 1007  44  0.7 5  4.0  93    0   13 272 -304  2
3834500 2624500 12  1 10   2.7 1007 203  0.1 2  4.1  93   46   48 258 -304  2
3834500 2624500 12  1 11   4.1 1007 239  0.2 3  4.3  89   90   68 253 -308  2
3834500 2624500 12  1 12   6.9 1006  22  1.2 4  4.6  82   30  102 269 -313  2
3834500 2624500 12  1 13   8.6 1005  69  1.2 5  4.6  70   39  106 287 -317  2
3834500 2624500 12  1 14   9.0 1004  98  2.0 4  4.5  63   98   71 289 -319  2
3834500 2624500 12  1 15   8.8 1003  90  1.9 3  4.5  62   97   38 278 -320  2
3834500 2624500 12  1 16   8.1 1003  89  1.1 1  4.4  63   41   25 262 -320  2
3834500 2624500 12  1 17   5.9 1003  92  1.6 1  4.2  67    1    7 247 -318  2
3834500 2624500 12  1 18   4.0 1003  94  2.4 1  4.1  75    0    0 241 -315  2
3834500 2624500 12  1 19   3.5 1003 103  3.3 1  4.1  81    0    0 239 -312  2
3834500 2624500 12  1 20   3.3 1003 103  2.5 2  4.0  82    0    0 243 -310  2
3834500 2624500 12  1 21   2.5 1003 100  2.2 4  3.9  82    0    0 256 -310  2
3834500 2624500 12  1 22   2.2 1003 102  1.5 5  3.8  84    0    0 270 -310  2
3834500 2624500 12  1 23   2.7 1002 109  0.9 5  3.9  84    0    0 276 -312  2
3834500 2624500 12  1 24   3.3 1002 106  1.9 8  4.0  83    0    0 294 -314  2
3834500 2624500 12  2  1   4.0 1001 280  1.1 7  4.0  77    0    0 301 -315  2
3834500 2624500 12  2  2   3.5 1001 344  1.5 8  4.0  79    0    0 307 -315  2
3834500 2624500 12  2  3   3.9 1001 119  1.9 7  4.0  80    0    0 307 -316  2
3834500 2624500 12  2  4   3.9 1001 254  1.2 8  4.1  81    0    0 308 -317  2
3834500 2624500 12  2  5   3.7 1000  61  1.6 8  4.2  83    0    0 313 -317  2
3834500 2624500 12  2  6   3.4 1000  22  1.3 8  4.3  86    0    0 312 -318  2
3834500 2624500 12  2  7   3.5 1000 112  2.2 8  4.3  87    0    0 312 -318  2
3834500 2624500 12  2  8   3.7 1000 144  2.6 8  4.3  87    0    0 313 -318  2
3834500 2624500 12  2  9   3.7 1000  76  2.4 8  4.4  87    0    0 313 -318  2
3834500 2624500 12  2 10   4.5 1000 142  2.1 8  4.4  86    0   22 315 -319  2
3834500 2624500 12  2 11   4.9 1000 171  1.7 7  4.5  84    0   48 312 -319  2
3834500 2624500 12  2 12   5.6 1000 155  2.1 6  4.6  82    0   72 303 -319  2
3834500 2624500 12  2 13   6.6 1000 156  2.1 8  4.7  80    0   49 311 -321  2
3834500 2624500 12  2 14   6.6  999 126  2.2 8  4.8  78    0   32 324 -323  2
3834500 2624500 12  2 15   6.5  999 146  2.3 7  4.7  76    0   50 317 -325  2
3834500 2624500 12  2 16   6.2  999 121  2.3 8  4.6  77    5   35 317 -324  2
3834500 2624500 12  2 17   6.1  999 148  2.6 8  4.7  79    0    0 321 -322  2
3834500 2624500 12  2 18   6.0  999 141  1.7 8  4.8  81    0    0 321 -322  2
3834500 2624500 12  2 19   5.9  999 111  1.5 7  4.8  82    0    0 315 -322  2
3834500 2624500 12  2 20   5.7  999 227  1.0 8  4.9  84    0    0 315 -322  2
3834500 2624500 12  2 21   5.7  999 157  1.8 7  4.9  85    0    0 315 -322  2
3834500 2624500 12  2 22   5.7 1000 199  2.7 7  4.9  85    0    0 311 -322  2
3834500 2624500 12  2 23   5.3 1000 196  2.2 7  4.9  86    0    0 311 -322  2
3834500 2624500 12  2 24   5.0 1000 210  1.6 7  4.8  87    0    0 310 -323  2
3834500 2624500 12  3  1   4.7 1001  86  1.1 6  4.8  88    0    0 304 -323  2
3834500 2624500 12  3  2   4.7 1001  48  1.2 5  4.8  89    0    0 295 -323  2
3834500 2624500 12  3  3   4.5 1001  36  1.6 5  4.8  90    0    0 290 -323  2
3834500 2624500 12  3  4   4.5 1001 322  1.2 6  4.8  90    0    0 296 -323  2
3834500 2624500 12  3  5   4.5 1002 321  1.6 7  4.8  90    0    0 307 -323  2
3834500 2624500 12  3  6   4.4 1002 277  1.3 8  4.7  90    0    0 317 -323  2
3834500 2624500 12  3  7   4.2 1002 291  1.2 8  4.6  89    0    0 322 -323  2
3834500 2624500 12  3  8   3.9 1002 302  0.9 8  4.5  88    0    0 321 -323  2
3834500 2624500 12  3  9   3.9 1002 341  1.5 8  4.4  87    0    5 322 -323  2
3834500 2624500 12  3 10   4.0 1002 339  1.1 7  4.3  84    0   35 316 -325  2
3834500 2624500 12  3 11   4.4 1003 314  1.4 8  4.2  81    0   37 317 -327  2
3834500 2624500 12  3 12   4.5 1003  14  1.2 8  4.1  78    0   40 323 -330  2
3834500 2624500 12  3 13   4.7 1003   0  1.0 8  4.1  77    0   42 321 -334  2
3834500 2624500 12  3 14   4.6 1004 307  2.2 8  4.0  76    0   52 320 -337  2
3834500 2624500 12  3 15   4.9 1003 359  2.7 8  3.9  72    0   54 319 -337  2
3834500 2624500 12  3 16   4.5 1003   8  1.9 8  3.8  72    6   35 317 -335  2
3834500 2624500 12  3 17   3.8 1004  27  1.4 8  3.8  74    0    4 314 -332  2
3834500 2624500 12  3 18   3.2 1004  45  1.3 8  3.7  76    0    0 311 -330  2
3834500 2624500 12  3 19   1.9 1004 101  1.8 7  3.6  79    0    0 302 -328  2
3834500 2624500 12  3 20   2.8 1004  23  0.8 7  3.7  83    0    0 296 -326  2
3834500 2624500 12  3 21   2.5 1005  98  1.4 5  4.0  86    0    0 287 -322  2
3834500 2624500 12  3 22   2.1 1006 119  1.7 7  4.0  89    0    0 286 -319  2
3834500 2624500 12  3 23   1.8 1006 129  0.8 7  4.0  91    0    0 296 -318  2
3834500 2624500 12  3 24   1.7 1006 348  0.8 7  4.0  93    0    0 294 -317  2
3834500 2624500 12  4  1   2.0 1006  10  1.1 6  4.1  94    0    0 286 -315  2
3834500 2624500 12  4  2   2.1 1006 201  1.1 5  4.2  95    0    0 272 -315  2
3834500 2624500 12  4  3   2.2 1007 306  1.3 6  4.3  96    0    0 272 -317  2
3834500 2624500 12  4  4   2.2 1007 352  0.8 7  4.3  96    0    0 283 -318  2
3834500 2624500 12  4  5   2.3 1007 278  1.4 6  4.3  96    0    0 284 -319  2
3834500 2624500 12  4  6   2.2 1008 263  1.4 8  4.3  96    0    0 290 -319  2
3834500 2624500 12  4  7   2.2 1008  24  1.1 8  4.3  96    0    0 303 -320  2
3834500 2624500 12  4  8   2.2 1009 329  1.0 8  4.3  96    0    0 304 -320  2
3834500 2624500 12  4  9   2.4 1010  62  1.4 8  4.3  96    0    6 305 -320  2
3834500 2624500 12  4 10   2.9 1010 300  1.4 7  4.4  96    0   41 300 -320  2
3834500 2624500 12  4 11   3.2 1011 254  1.7 6  4.5  96    6   66 289 -323  2
3834500 2624500 12  4 12   4.1 1012 255  1.8 5  4.5  92   24   86 278 -327  2
3834500 2624500 12  4 13   4.1 1012 277  1.8 6  4.5  89   27   89 281 -330  2
3834500 2624500 12  4 14   4.2 1012 291  1.5 6  4.5  88   49   70 288 -333  2
3834500 2624500 12  4 15   4.1 1013 273  2.0 7  4.5  87   36   48 295 -335  2
3834500 2624500 12  4 16   4.0 1013  88  1.5 6  4.4  88   12   21 296 -336  2
3834500 2624500 12  4 17   3.3 1014 104  2.1 5  4.4  90    0    2 284 -333  2
3834500 2624500 12  4 18   3.0 1014  85  1.5 7  4.4  92    0    0 290 -330  2
3834500 2624500 12  4 19   2.8 1015 111  1.9 7  4.3  93    0    0 303 -328  2
3834500 2624500 12  4 20   2.3 1016 134  2.2 6  4.3  93    0    0 298 -329  2
3834500 2624500 12  4 21   2.4 1017 131  1.9 7  4.2  94    0    0 297 -329  2
3834500 2624500 12  4 22   2.5 1017 349  2.1 8  4.2  94    0    0 309 -329  2
3834500 2624500 12  4 23   2.4 1018  44  1.8 8  4.3  94    0    0 315 -329  2
3834500 2624500 12  4 24   1.9 1019  57  2.5 8  4.2  95    0    0 313 -329  2
3834500 2624500 12  5  1   1.7 1019 323  1.9 7  4.2  98    0    0 306 -330  2
3834500 2624500 12  5  2   1.6 1019 308  1.8 6  4.2 100    0    0 294 -330  2
3834500 2624500 12  5  3   1.3 1019 269  2.4 8  4.1  99    0    0 300 -330  2
3834500 2624500 12  5  4   1.1 1020 297  1.9 8  4.0  98    0    0 308 -330  2
3834500 2624500 12  5  5   1.2 1020 288  2.2 8  4.0  98    0    0 307 -330  2
3834500 2624500 12  5  6   0.8 1021 353  2.3 6  4.0  98    0    0 298 -331  2
3834500 2624500 12  5  7   1.0 1021 352  1.8 8  3.9  98    0    0 297 -331  2
3834500 2624500 12  5  8   1.2 1021 227  1.7 8  4.0  99    0    0 305 -330  2
3834500 2624500 12  5  9   1.1 1022 348  1.7 7  4.1  99    5    6 300 -328  2
3834500 2624500 12  5 10   0.8 1022 230  2.0 5  4.0  99   30   26 283 -330  2
3834500 2624500 12  5 11   0.6 1022  68  2.0 6  3.9  99    0   63 276 -335  2
3834500 2624500 12  5 12   0.8 1023  46  1.9 6  3.8  97    0   75 278 -341  2
3834500 2624500 12  5 13   1.2 1023 159  1.9 8  3.8  95    0   80 286 -346  2
3834500 2624500 12  5 14   1.5 1023 139  2.1 8  3.9  94    0   72 293 -350  2
3834500 2624500 12  5 15   1.9 1023  78  1.4 7  3.9  92    0   44 288 -349  2
3834500 2624500 12  5 16   1.8 1022 241  1.1 8  3.9  92    0   19 288 -344  2
3834500 2624500 12  5 17   1.5 1022 237  1.2 7  3.9  92    0    1 287 -336  2
3834500 2624500 12  5 18   1.4 1023 181  1.7 8  3.9  92    0    0 287 -327  2
3834500 2624500 12  5 19   1.0 1023 178  1.8 8  3.8  93    0    0 292 -321  2
3834500 2624500 12  5 20   0.6 1023 211  1.8 8  3.7  94    0    0 292 -319  2
3834500 2624500 12  5 21   0.3 1024 216  1.7 8  3.7  94    0    0 288 -319  2
3834500 2624500 12  5 22   0.0 1024 223  1.6 8  3.6  94    0    0 286 -317  2
3834500 2624500 12  5 23  -0.0 1024 234  2.1 7  3.5  93    0    0 291 -315  2
3834500 2624500 12  5 24   0.1 1024 247  2.9 6  3.5  90    0    0 282 -313  2
3834500 2624500 12  6  1   0.4 1001 268  4.0 5  3.4  88    0    0 257 -311  2
3834500 2624500 12  6  2   0.6 1001 290  4.9 4  3.4  85    0    0 244 -311  2
3834500 2624500 12  6  3   0.6 1001 298  5.3 4  3.4  84    0    0 238 -310  2
3834500 2624500 12  6  4   0.4 1002 292  5.0 4  3.3  84    0    0 242 -310  2
3834500 2624500 12  6  5   0.3 1003 288  4.8 5  3.3  84    0    0 251 -311  2
3834500 2624500 12  6  6  -0.1 1003 262  3.9 6  3.2  84    0    0 258 -311  2
3834500 2624500 12  6  7   0.9 1003 296  5.7 6  3.2  82    0    0 263 -309  2
3834500 2624500 12  6  8   0.8 1004 304  5.5 7  3.4  82    0    0 269 -309  2
3834500 2624500 12  6  9   1.2 1004 299  5.9 7  3.4  83    0   10 274 -310  2
3834500 2624500 12  6 10   1.2 1005 302  5.7 7  3.5  84    6   58 276 -312  2
3834500 2624500 12  6 11   1.4 1006 293  5.9 6  3.6  86   12  105 271 -312  2
3834500 2624500 12  6 12   1.5 1007 302  5.9 6  3.7  88    0   77 267 -313  2
3834500 2624500 12  6 13   1.5 1008 291  4.7 7  3.8  89    0   46 271 -314  2
3834500 2624500 12  6 14   1.8 1008 291  5.0 8  3.9  90    0   33 281 -315  2
3834500 2624500 12  6 15   1.6 1009 301  4.8 8  3.9  91    0   30 287 -315  2
3834500 2624500 12  6 16   1.1 1009 300  4.1 7  4.0  94    0   13 282 -314  2
3834500 2624500 12  6 17   1.4 1010 294  4.9 7  4.0  97    0    1 276 -311  2
3834500 2624500 12  6 18   1.2 1010 321  3.4 6  4.0  95    0    0 270 -308  2
3834500 2624500 12  6 19   0.2 1011 316  3.6 6  3.7  93    0    0 261 -304  2
3834500 2624500 12  6 20  -0.5 1012 323  2.8 5  3.6  95    0    0 254 -300  2
3834500 2624500 12  6 21  -0.7 1013 275  2.4 4  3.5  95    0    0 241 -294  2
3834500 2624500 12  6 22  -1.4 1013 212  1.2 5  3.4  96    0    0 241 -281  2
3834500 2624500 12  6 23  -1.3 1014 225  1.5 5  3.3  97    0    0 245 -264  2
3834500 2624500 12  6 24  -1.1 1014 208  2.6 4  3.3  94    0    0 240 -255  2
3834500 2624500 12  7  1  -0.1 1014 226  2.4 6  3.3  91    0    0 246 -253  2
3834500 2624500 12  7  2   0.0 1014 229  2.1 8  3.4  91    0    0 265 -254  2
3834500 2624500 12  7  3  -0.1 1015 252  2.1 8  3.6  94    0    0 275 -253  2
3834500 2624500 12  7  4   0.0 1015 253  2.1 4  3.7  97    0    0 258 -250  2
3834500 2624500 12  7  5   0.3 1015 260  1.5 5  3.7  97    0    0 246 -248  2
3834500 2624500 12  7  6   0.9 1015 288  2.0 5  3.8  97    0    0 253 -246  2
3834500 2624500 12  7  7   0.3 1015 251  1.9 6  3.8  96    0    0 258 -245  2
3834500 2624500 12  7  8   0.7 1016 250  2.5 6  3.7  95    0    0 264 -244  2
3834500 2624500 12  7  9   0.5 1016 253  1.6 6  3.8  95    0    3 265 -243  2
3834500 2624500 12  7 10   1.1 1017 265  1.7 6  3.9  96    0   19 267 -245  2
3834500 2624500 12  7 11   1.4 1017 264  1.7 8  4.0  97    0   37 281 -252  2
3834500 2624500 12  7 12   1.8 1017 284  1.1 8  4.1  98    0   47 294 -263  2
3834500 2624500 12  7 13   1.3 1017 269  1.8 7  4.1  97    5   96 290 -274  2
3834500 2624500 12  7 14   2.0 1017 263  1.1 6  4.1  96   21   93 281 -279  2
3834500 2624500 12  7 15   2.0 1017 261  2.0 8  4.2  96    0   49 287 -278  2
3834500 2624500 12  7 16   1.2 1018 260  2.2 6  4.1  98   28   25 284 -270  2
3834500 2624500 12  7 17   1.0 1018 322  2.8 6  3.9  96    1    6 270 -259  2
3834500 2624500 12  7 18   0.0 1019 226  1.5 7  3.7  96    0    0 271 -251  2
3834500 2624500 12  7 19   0.3 1019 221  2.3 7  3.6  96    0    0 275 -246  2
3834500 2624500 12  7 20   0.3 1020 322  1.4 6  3.7  95    0    0 271 -244  2
3834500 2624500 12  7 21   0.6 1021 318  1.2 5  3.7  95    0    0 262 -243  2
3834500 2624500 12  7 22  -0.3 1021 354  1.8 6  3.6  94    0    0 261 -242  2
3834500 2624500 12  7 23  -0.5 1022 342  0.5 6  3.4  93    0    0 264 -241  2
3834500 2624500 12  7 24  -1.7 1022 311  1.1 5  3.2  93    0    0 256 -240  2
3834500 2624500 12  8  1  -3.2 1022 127  0.3 4  3.0  95    0    0 243 -239  2
3834500 2624500 12  8  2  -3.2 1023  75  1.6 4  2.9  96    0    0 236 -238  2
3834500 2624500 12  8  3  -4.1 1023 111  1.2 5  2.7  96    0    0 237 -238  2
3834500 2624500 12  8  4  -3.4 1024  71  2.0 4  2.7  94    0    0 236 -237  2
3834500 2624500 12  8  5  -3.0 1024  67  1.3 4  2.8  95    0    0 232 -236  2
3834500 2624500 12  8  6  -2.2 1024 140  1.7 6  3.0  97    0    0 240 -236  2
3834500 2624500 12  8  7  -2.1 1024  50  1.3 6  3.1  96    0    0 247 -244  2
3834500 2624500 12  8  8  -1.9 1024 327  1.3 8  3.1  95    0    0 253 -259  2
3834500 2624500 12  8  9  -2.0 1024   6  0.7 8  3.1  96    0    6 257 -267  2
3834500 2624500 12  8 10  -1.7 1024  69  1.4 6  3.2  96   12   63 248 -268  2
3834500 2624500 12  8 11  -1.0 1024 260  1.3 6  3.3  96    4   83 241 -272  2
3834500 2624500 12  8 12  -0.8 1024 196  1.5 8  3.3  95    0   45 245 -277  2
3834500 2624500 12  8 13  -0.5 1024 227  1.5 7  3.4  95    0   55 248 -282  2
3834500 2624500 12  8 14  -0.1 1024 230  3.0 7  3.5  95    0   40 246 -286  2
3834500 2624500 12  8 15   0.0 1023 240  2.5 7  3.6  95    1   59 248 -287  2
3834500 2624500 12  8 16   0.0 1023 223  2.5 8  3.6  95    7   39 250 -286  2
3834500 2624500 12  8 17  -0.2 1023 221  2.4 7  3.5  95    0    6 251 -284  2
3834500 2624500 12  8 18  -0.7 1023 221  1.8 7  3.5  95    0    0 247 -281  2
3834500 2624500 12  8 19  -0.5 1023 248  2.7 6  3.5  96    0    0 243 -279  2
3834500 2624500 12  8 20  -0.7 1023 244  3.0 6  3.4  95    0    0 240 -277  2
3834500 2624500 12  8 21  -1.0 1023 221  3.3 5  3.2  92    0    0 236 -276  2
3834500 2624500 12  8 22  -1.0 1023 221  2.4 8  3.2  91    0    0 241 -275  2
3834500 2624500 12  8 23  -0.9 1023 131  3.0 8  3.2  92    0    0 252 -275  2
3834500 2624500 12  8 24  -1.0 1023 138  2.6 7  3.2  91    0    0 251 -275  2
3834500 2624500 12  9  1  -0.9 1022  97  2.6 7  3.1  90    0    0 248 -275  2
3834500 2624500 12  9  2  -0.8 1022 111  2.6 8  3.2  91    0    0 253 -276  2
3834500 2624500 12  9  3  -0.7 1021 119  2.6 8  3.3  93    0    0 257 -276  2
3834500 2624500 12  9  4  -0.5 1021 112  2.6 8  3.4  94    0    0 260 -276  2
3834500 2624500 12  9  5  -0.2 1021 118  2.6 8  3.4  94    0    0 264 -277  2
3834500 2624500 12  9  6  -0.1 1020 138  2.8 7  3.5  94    0    0 264 -278  2
3834500 2624500 12  9  7   0.2 1020 113  2.9 8  3.5  93    0    0 267 -280  2
3834500 2624500 12  9  8   0.2 1019 121  3.3 8  3.6  93    0    0 273 -282  2
3834500 2624500 12  9  9   0.0 1019 113  3.2 8  3.6  95    0    2 275 -283  2
3834500 2624500 12  9 10   0.4 1019 106  2.7 8  3.7  96    0    9 276 -284  2
3834500 2624500 12  9 11   0.4 1020 106  2.8 8  3.7  96    0   19 278 -288  2
3834500 2624500 12  9 12   0.7 1019 104  2.6 8  3.8  97    0   34 279 -294  2
3834500 2624500 12  9 13   1.0 1019 112  2.5 8  3.9  97    0   32 281 -300  2
3834500 2624500 12  9 14   1.1 1019 107  3.2 8  3.9  96    0   27 284 -304  2
3834500 2624500 12  9 15   1.2 1019 112  2.8 7  3.9  96    0   23 285 -306  2
